Job ID,JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings,data_source,notes,_temp
597,Bussiness Analyst,Medium,HEALTHCARE,Singapore,Onsite,Jr,6,bachelor's,1,Yes,n/a,1,1,94631,6,2022,urgent,1,api_pull,,0.600374
,Data Anaylst,ENTERPRISE,retail,Singapore,Hybrid,Senior Level,13,P.H.D,0,0,0,0,1,110971,6,2022,MEDIUM,1,,needs review,0.530663
6963,Bussiness Analyst,Enterprise,Finance,singapore,office,Mid,1,Master,0,1,1,1,0,109722,5,2022,High,0,UNKNOWN,DUPLICATE,0.243897
6797,Data Scientist,mnc,UNKNOWN,UK,Hybrid,ENTRY,13,PhD,0,0,na,TRUE,NA,111.8k,Aug,2021,High,3,UNKNOWN,TODO,0.431329
7356,ML Engineer,NA,TECHNOLOGY,UK,Hybrid,Senior,3,PhD,1,1,1,1,2,177147,9,2026,high,4,manual_entry,needs review,0.352584
N/A,Machine Learning Engineer,Enterprise,Finance,USA,Hybrid.,Senior,3,M.S.,1,1,1,0,1,169406,2,2026,Low,6,manual_entry,,0.138394
142,machine learning Engineer,med,HEALTHCARE,India,wfh,Mid,-7,PhD,0,1,0,1,0,128072,3,2026,Low,4,UNKNOWN,TODO,0.054354
7605,Business Analyst,Enterprise,Retail,India,Hybrid,Senior,0,PhD,0,1,0,0,0,97506,9,2020,not urgent,5,UNKNOWN,???,0.819498
NA,Data Engineer,MNC.,Finance,UK,Hybird,Jr,9.3,master's,0,0,0,1,1,94366,11,2020,High,-8,web_scrape,DUPLICATE,0.860986
,M.L. Engineer,ENTERPRISE,Health Care,Singapore,Hybrid,Mid-Level,11,Doctor,0,1,1,0,1,144897,6,2026,NULL,-8,duplicate?,,0.798441
8247,Business Analyst,STARTUP,E-commerce,UK,Hybird,mid level,7,PhD,1,0,1,,0,101783,1,2020,High Priority,-2,manual_entry,needs review,0.07931
8751,AI  Engineer,mnc,Retail,India,On-site,entry,10,PhD,1,1,FALSE,0,1,122598,1,2020,URGENT,8,duplicate?,???,0.87264
5941,Business Analyst,-,E-commerce,IN,unknown,mid-level,2,PhD,0,0,1,1,1,118653,NULL,2024,High Priority,0,web_scrape,,0.716431
5701,AI Engineer,Med,e-commerce,Bharat,Hybrd,mid level,4.8,MS,0,0,1,1,0,,Mar,2025,URGENT,6,web_scrape,DUPLICATE,0.411404
7021,nan,Enterprize,Finance,Germny,Hybrid,Mid,1,Master,0,0,1,0,0,88.3k,11,2024,#N/A,7,web_scrape,#REF!,0.114498
2060,DaÃ¢â¬â¢ta Engineer,ENTERPRISE,Technology,Australia,Onsite,n/a,999,bachelor,TRUE,0,0,1,0,68213,UNKNOWN,2021,urgent,9,duplicate?,,0.191266
6337,DATA ANALYST,Enterprise,ECOMMERCE,SGP,HYBRID,mid-level,999,Bachelor,2,1,0,0,2,88780,10,2020,Low,1,api_pull,,0.13234
6941,Machine Learning Engineer,Medium,E Commerce,canada,Hybrid,junior,12,PHD,0,1,0,0,0,90714,10,2023,Medium,3,,,0.084791
JOB-9323,data_scientist,enterprise,Finance,GERMANY,On-site,Entry,5,master's,1,1,0,0,1,56341,12,2022,High,8,api_pull,TODO,0.675455
2389,M.L. Engineer,Enterprize,Education,India,Remote,MID,6,PHD,0,FALSE,0,0,-1,9999999,12,2022,Low,1,,DUPLICATE,0.420151
UNKNOWN,Ai Engineer,MNC,E-commerce,Aus,Onsite,Entry,999,M.S.,1,1,0,No,0,109934,0,2026,High,8,api_pull,,0.909736
2170,A.I Engineer,Multinational,E-commerce,U.K.,office,,7,Maters,0,1,0,1,0,#N/A,13,2024,Low,3,api_pull,???,0.453764
8889,data_scientist,Startup,Retail,USA,onsite,Mid,4,Master,0,0,1,0,1,99627,6,2023,low priority,?,api_pull,DUPLICATE,0.028428
7715,AI EnginÃÂ©eer,Startup,nan,Australia,HYBRID,Entry,null,PhD,Yes,,1,1,1,125371,11,2025,High,6,duplicate?,TODO,0.028398
NULL,AI Engineer,Med,FINANCE,Germany,Onsite,Entry,13,ph.d.,NA,0,2,0,FALSE,86687,4,2026,High,8,web_scrape,,0.622536
,DATA ANALYST,Enterprise,Retail,UK,On Site,SENIOR,13,Bachelor,N/A,1,1,,No,132237,NA,2020,High,9,duplicate?,,0.547624
9941,Machine Learning Engineer,mnc,?,Canada,Onsite,mid level,9,Masters,0,0,1,1,1,NULL,1,2022,High Priority,-8,UNKNOWN,DUPLICATE,0.289436
914,Business Analyst,medium,Retail,GERMANY,Hybird,Entry,2,,1,0,0,0,1,60415,4,2026,HIGH,7,UNKNOWN,DUPLICATE,0.297562
,AI Engineer,Medium,E-commerce,Can,Onsite,Mid,6,PHD,0,FALSE,1,0,FALSE,Not Available,3,2025,low,-,UNKNOWN,,0.576761
10024,machine learning Engineer,MNC,E-commerce,australia,onsite,Entry Level,7,bachelor's,,1,1,Yes,0,135968,4,2022,High Priority,1,web_scrape,,0.96265
2416,data_engineer,Medium Sized,E-commerce,UK,Onsite,mid level,-9,Bachelors,1,NULL,1,0,0,88357000,9,NA,High,9,api_pull,TODO,0.317307
NONE,Data Engineer,MNC,#N/A,Singapore,ONSITE,Entry,4,P.H.D,0,0,0,0,TRUE,76980,12,2021,LOW,NaN,api_pull,,0.167119
371,Data  Engineer,Start Up,Retail,Canada,Remote.,Senior,,Bachelor,0,1,1,0,1,"$120,406",9,2021,Low,1,manual_entry,TODO,0.615333
7108,AI Engineer,ENTERPRISE,Finance,Germany,onsite,Not Available,nan,PhD,No,0,Yes,1,1,182692,6,2026,High,3,UNKNOWN,,0.106049
6590,Data Engineer,NONE,Finance,CAN,Work From Home,Mid,-11,Bachelor,-1,0,1,0,1,116950,2,2024,HIGH,7,api_pull,DUPLICATE,0.866594
5404,Ai Engineer,Startup,edu,USA,Onsite,Mid,5,Bachelors,1,0,0,,None,118688,7,2025,LOW,5,UNKNOWN,TODO,0.030699
,n/a,NULL,Retail,Canada,--,Entry,6,Bachelor,Not Available,1,0,1,2,"$113,715",--,2020,LOW,1,manual_entry,DUPLICATE,0.774422
3697,data engineer,Start-up,Health,GERMANY,Remote,Entry,7.0 years,Ph.D,1,1,1,1,1,89971,UNKNOWN,2024,High,,manual_entry,DUPLICATE,0.980627
--,Business Analyst,startup,Retail,Singapore,Remote,entry level,-13,PHD,0,0,1,0,0,N/A,2,2020,medium,4,,#REF!,0.92689
8459,Biz Analyst,Enterprize,E Commerce,AUS,Onsite,None,Not Available,Bachelor,0,0,1,0,-1,"$114,464",0,2026,Medium,-2,manual_entry,,0.696027
7511,Data Engineer,Enterprise,Retail,Singapore,Remote,intermediate,0,Ph.D,1,1,0,1,1,98016,6,2022,Low,3,api_pull,needs review,0.26705
6540,AI Engineer,?,edu,usa,HYBRID,null,2,MASTER,1,0,2,1,1,159387,9,2024,null,2,duplicate?,#REF!,0.278526
2168,Data Scientist,Startup,Education,Germany,HYBRID,snr,-13,master,0,1,1,-1,0,119064,3,2024,High,8,manual_entry,needs review,0.025894
10291,AI Engineer,MNC,Retl,australia,Hybrd,Entry,-5,NaN,Yes,1,1,0,1,137.9k,10,2024,Low,0,api_pull,needs review,0.606249
84,Data Engineer,multinational,education,Canada,unknown,Entry,13,bachelor,1,1,0,1,0,86645,12,2020,Medium,0,manual_entry,,0.264577
1191,Data Scientist,Enterprise,Health Care,Singapore,Onsite,Senior,8,bachelor's,2,0,0,NA,0,104470,11,2021,Medium,1,duplicate?,,0.112645
524,Data Engineeer,MNC,Education,Germany,Onsite,Entry,10,Masterss,-1,2,0,0,n/a,"$78,382",4,2026,Moderate,4,web_scrape,,0.545858
5923,Data Scientist,Multinational,Retail,INDIA,wfh,Mid,2,B.S.,N/A,0,0,0,No,92051,12,2021,URGENT,8,duplicate?,???,0.842525
2560,-,enterprise,Education,UK,Remote,Mid,10,master's,0,No,1,,1,141669,6,2023,Medium,4,,???,0.725286
JOB-5093,Data  Engineer,multinational,education,USA,in-office,Senior,5,Batchelor,0,1,1,1,1,na,10,2021,High,4,UNKNOWN,???,0.231281
JOB-9220,data scientist,Enterprise,Retail,Britain,hybrid work,Entry,null,Master,0,Yes,1,0,1,78443,8,2025,Low,#N/A,UNKNOWN,,0.631235
not available,Data Engineeer,?,healthcare,Britain,Onsite,Sr,7,Masters,--,0,0,1,1,123515,13,2026,High,8,manual_entry,???,0.891271
2055,Data Scientist.,enterprise,E-commerce,Can,-,Mid,12,Batchelor,1,0,0,0,1,80017,UNKNOWN,2026,NONE,9,UNKNOWN,TODO,0.248589
6112,n/a,MNC,Technology,India,Onsite,senior,7.0 years,Master,1,0,0,1,1,"$183,620",4,2024,Low,3,UNKNOWN,needs review,0.930314
7074,business_analyst,Enteprise,Technology,U.K.,--,Senior,8,Bachelors,0,0,1,0,1,121099,12,2022,High,8,manual_entry,,0.003511
6498,Business Analyst,MNC.,Healthcare,GERMANY,Remote,Mid,8,bachelor,0,1,1,1,0,121589,4,2020,High,8,web_scrape,TODO,0.918874
null,business analyst,Med,Finance,USA,Hybrd,junior,7,Bachelor,0,0,0,1,-1,63659,8,2022,,8,,???,0.918507
3721,data ÃÂ©scientist,mnc,Technology,GERMANY,Hybrid,#N/A,8.0 years,Batchelor,1,1,1,0,0,112650,11,2024,Moderate,2,web_scrape,DUPLICATE,0.383905
8020,AI Engineer,Enterprise,E-commerce,india,WFH,Senior,-7,UNKNOWN,1,1,1,1,0,167969,11,2021,High,-4,manual_entry,needs review,0.470685
4443,Data Engineer,Medium,unknown,Singapore,Remote,Mid,0,bachelor's,1,1,0,1,0,87326,10,2026,Low,2,web_scrape,needs review,0.021173
1251,Data  Analyst,enterprise,Healthcare,Singapore,Remote,Mid,3,PhD,1,0,0,1,0,90412,2,2023,URGENT,8,web_scrape,???,0.216269
4563,NonÂ e,Multinational,Education,India,wfh,sr,3,PhD,Yes,1,1,1,1,163742,9,2026,high,4,web_scrape,???,0.926091
3454,data analyst,Enterprise,Healthcare,India,office,Junior,14,PhD,0,FALSE,0,0,#N/A,59048,1,2026,High,7,manual_entry,TODO,0.940677
9599,Machine Learning Engineer,Medium,E Commerce,Canada,Hybrid,intermediate,11,BACHELOR,0,FALSE,1,1,NONE,159812,2,2025,Urgent,5,duplicate?,,0.574366
UNKNOWN,data analyst,Enterprise,RetÃÂ©ail,GÃÂ©ermany,On Site,SENIOR,4,MASTER,0,TRUE,Yes,1,1,141511,12,2020,High,6,,,0.100411
5388,AI Engineer,Startup,Technology,,Remote,Entry,9,MS,0,1,1,1,0,0,6,2023,--,1,,,0.158196
4684,ML Eng.,multinational,EDUCATION,Singapore,Hybrid,Mid,1,Batchelor,0,1,0,1,0,146.0k,2,NULL,not urgent,,duplicate?,,0.93091
9680,Data Engineer,Medium Sized,Retl,Canada,HYBRID,Mid,Not Available,Master,0,1,1,0,0,88011,12,2026,Low Priority,-1,duplicate?,#REF!,0.683418
1624,N/A,Startup,Education,Canda,Hybrid,Mid,7,BS,1,1,1,1,0,102905,4,2025,High,4,,#REF!,0.705408
2436,Data Anaylst,Startup,--,Singapore,Remote,Mid,4.2,Doctor,1,1,1,0,0,90182,6,2024,High,?,UNKNOWN,needs review,0.692052
5206,Data Scientist,multinational,E-commerce,germany,WFH,Sr,8,Master,1,0,1,1,0,154411,11,2025,High,9,duplicate?,???,0.131626
10120,Business  Analyst,Medium,Technology,NaN,Remote,Mid,0,,1,1,No,-1,Not Available,90428,0,2020,not urgent,6,web_scrape,TODO,0.698596
1157,Biz Analyst,startup,Technology,Singpore,Hybrid.,Senior,8,Bachelor,0,1,1,0,0,110629,7,NONE,Moderate,2,UNKNOWN,,0.968392
1937,Data Scientist,Medium,Technology,Bharat,Hybrd,mid level,14,Bachelor,1,0,1,1,0,104487,13,2025,urgent,5,duplicate?,TODO,0.54118
8352,Data Engneer,Enterprise,Educaiton,Canada,wfh,Junior,-13,PHD,n/a,1,0,1,1,0,NULL,2021,Urgent,8,,DUPLICATE,0.925007
1489,null,MNC,Technology,germany,Hybrid,MID,na,Bachelor,N/A,1,0,0,0,91607,1,2022,Low,5,UNKNOWN,TODO,0.754376
4119,Machine Lerning Engineer,Medium,Health Care,Singapore,office,sr,12,Bachelor,0,TRUE,1,1,0,?,2,2026,High Priority,3,duplicate?,TODO,0.818778
n/a,--,Start-up,Education,uk,Hybrd,Junior,1,bachelor's,0,0,1,0,0,64564,2,2020,Low,1,manual_entry,DUPLICATE,0.763925
1749,Data Engineer,Enterprise,Health,AuÂ stralia,Hybrid,entry-level,12,Bachelor,0,UNKNOWN,0,0,1,58087,0,2021,High,8,api_pull,,0.373055
6735,DataAnalyst,Startup,EDUCATION,United Kingdom,not available,Senior,1,NONE,0,2,1,1,FALSE,0,6,2022,n/a,8,,#REF!,0.968676
7382,Business  Analyst,Start-up,technology,India,Remote,mid-level,1,M.S.,nan,0,Yes,1,unknown,114411,10,2022,High,1,web_scrape,DUPLICATE,0.495545
9779,data_analyst,Enteprise,Health,UK,Hybrid,Entry,5,Master,1,0,0,0,2,53114,0,2022,High,7,duplicate?,,0.597759
Not Available,None,Enterprize,E-commerce,SGP,Hybrid,Junior,-7,BS,0,1,unknown,0,1,"$59,963",Sep,2021,Low,-6,,#REF!,0.924135
8528,data scientist,Startup,Râetail,India,Remote,not available,3,NONE,0,0,1,0,unknown,90946,2,2025,high,8,manual_entry,,0.269428
4343,data_scientist,MNC,Retl,UK,Remote,Senior Level,9,Bachelor,1,0,0,0,0,120739,,2022,medium,1,UNKNOWN,TODO,0.747034
9357,Machine Learning Engineer,Startup,Finance,Bharat,Hybird,entry-level,12,Master,0,1,1,0,1,113396000,Not Available,2022,High,7,,DUPLICATE,0.673098
8194,AI Engineer,not available,Health,United States,Remote,Junior,6,-,0,0,1,1,0,121144,3,2020,high,2,api_pull,,0.411183
7238,Data Anaylst,Enterprise,Retial,singapore,Hybrid,entry-level,9,nan,0,TRUE,0,0,1,60085,5,2024,Medium,1,,DUPLICATE,0.889427
6582,Data  Analyst,Enterprise,HEALTHCARE,NA,Hybrid,junior,NONE,MS,0,0,1,-,0,"$76,502",1,2021,HIGH,4,,???,0.010247
3717,Data Eângineeer,Enterprise,Healthcare,singapore,hybrid work,ENTRY,6,Batchelor,-,UNKNOWN,0,1,1,79490,4,2022,Low,1,api_pull,TODO,0.495207
1435,NONE,Medium,Retail,Germany,Hybrid,Entry,13,phd,0,0,1,NONE,1,117188,10,,Medium,1,UNKNOWN,,0.312998
2543,Data Anaylst,Startup,Education,Australia,Remote,snr,0,doctorate,0,0,2,0,1,108368,4,2022,URGENT,8,manual_entry,,0.342867
902,-,MNC,Retail,INDIA,Onsite,Senior,9,Bachelor,1,FALSE,1,0,1,140944,10,2022,MEDIUM,6,web_scrape,needs review,0.118951
JOB-2752,Data Analyst,MNC,tech,SGP,Hybrid,Mid,n/a,B.S.,1,0,--,1,#N/A,139968,10,2020,High,3,api_pull,,0.629531
4503,ML engineer,Startup,Education,U.S.,On-site,Mid,2.0 years,bachelor's,0,0,1,No,1,139797,8,2022,Low,4,,DUPLICATE,0.759689
3932,--,startup,education,SGP,Hybrid,UNKNOWN,10,Doctor,0,1,NaN,0,0,99950,3,2024,urgent,9,manual_entry,DUPLICATE,0.167299
1659,ML Eng.,Startup,Health,India,Remote.,Mid,UNKNOWN,bachelor's,TRUE,1,0,1,0,133356,5,2020,Medium,-1,duplicate?,???,0.205833
4476,Machine Learning Engineer,MNC,FINANCE,IN,Onsite,Mid,2,nan,0,2,1,1,0,165588,2,2024,n/a,8,UNKNOWN,TODO,0.884007
455,Business Analyst,Startup,Edu,Australi,On Site,nan,0,N/A,0,-1,0,2,Yes,97644,5,2025,Low,4,api_pull,DUPLICATE,0.038501
977,Data Engineer,Medium,Finance,india,hybrid,Senior,7,Bachelor,1,0,Yes,0,1,120362,8,2021,high,null,duplicate?,needs review,0.193934
1737,AI Engineer,MEDIUM,RETAIL,Germany,Remote,Senior,10,Masters,not available,1,0,0,0,141674,12,2026,High,7,UNKNOWN,,0.254223
384,,ENTERPRISE,,Singapore,On Site,sr,14,PhD,0,1,-,1,1,120464,8,2023,Medium,-1,api_pull,DUPLICATE,0.883644
198,Machine Lerning Engineer,Startup,Retail,Singpore,hybrid work,entry-level,2,Bachelor,0,0,0,1,1,116588,9,2020,High,9,api_pull,,0.810032
JOB-165,null,Enterprise,Education,usa,Hybrid,mid-level,12.7,Master,1,0,0,0,NA,125772,5,2021,High Priority,9,web_scrape,,0.058854
6559,BÃ¢â¬â¢usiness Analyst,na,Ecommerce,United States,Onsite,Sr.,6,PhD,0,0,1,0,0,133201,,2024,High,8,duplicate?,needs review,0.582857
5144,Data Engineer,Medium,financial,aussie,Hybrid,Senior,13,PhD,1,1,NULL,0,1,null,3,2025,MEDIUM,5,UNKNOWN,???,0.581283
JOB-9172,Data Scientist,Enterprise,Financial,U.S.A,n/a,SENIOR,6,M.S.,0,n/a,1,1,1,0,3,2020,High,6,UNKNOWN,???,0.293576
3815,Business Analyst,not available,Finance,Canada,Hybrid.,fresher,9,master's,NONE,0,1,1,0,"$78,644",8,2026,High,5,manual_entry,#REF!,0.243784
313,Business Analyst,medium,E-commerce,Aus,hybrid,Mid,-5,Master,0,1,0,1,0,92.1k,10,2021,low,3,api_pull,,0.641567
2670,Data Engineer,Startup,Not Available,Canada,Onsite,Senior,10,bachelor,1,0,No,1,FALSE,114439,12,2023,MEDIUM,2,web_scrape,,0.607326
6457,Dat Scientist,start-up,Health,Great Britain,Hybird,Senior,13,phd,0,FALSE,1,NULL,0,133623,,2020,High,#N/A,web_scrape,,0.797514
2441,Data Scientist,Medium,Finance,Germany,Onsite,Senior,12,--,1,Yes,1,0,0,119755,4,2021,moderate,6,manual_entry,TODO,0.586944
5212,AIEngineer,MNC,ecommerce,India,ONSITE,mid level,8,Doctor,1,2,0,0,0,137666,6,2020,Urgent,7,,,0.518794
5155,Machine Learning Engineer,Enterprise,Finance,UNKNOWN,Hybrid,Mid Level,999,Bachelors,1,1,0,1,0,128.9k,10,2021,Medium,1,duplicate?,#REF!,0.73286
4358,Data Engineer,MNC,Technology,singapore,in-office,NONE,7,Master,0,0,1,-,1,136.5k,9,2025,urgent,8,,,0.88482
77,Machine learning engineer,MNC,Education,australia,N/A,Senior,13,Master,0,1,1,0,1,180984,1,2026,Moderate,2,,#REF!,0.866098
JOB-4017,Biz Analyst,Startup,Healthcare,UK,hybrid,Mid,-6,PhD,,FALSE,0,0,1,81281,0,2025,Low,0,duplicate?,needs review,0.744297
7725,Data Engineeer,ENTERPRISE,E-commerce,Canada,Hybrid,N/A,0,PhD,0,0,1,NaN,0,77735,6,2026,na,7,UNKNOWN,,0.28027
1734,Business Analyst,MNC,FÃÂ©inance,UK,On Site,Senior,2,Bachelor,0,0,1,None,Yes,159444,8,2024,High,5,,DUPLICATE,0.293114
4281,Data Analyst,Start-up,Technology,India,Fully Remote,Entry,9,P.H.D,0,1,0,1,1,76275,2,NaN,medium,-2,web_scrape,,0.246355
7867,Data Engineeer,Med,Healthcare,U.K.,WFH,Senior,7,PhD,0,0,0,0,1,105995,5,NA,Low,-2,UNKNOWN,,0.572044
4024,Data Scientist,MNC,finance,U.K.,office,mid-level,10,Bachelor,0,0,0,0,1,101566,5,2022,Med,2,web_scrape,DUPLICATE,0.594713
2712,DATA ANALYST,Startup,Technology,Deutschland,Remote.,MID,10,bachelor's,1,0,0,FALSE,0,79545,6,2022,High,9,,needs review,0.663461
2471,Bussiness Analyst,enterprise,Health,India,Onsite,NONE,8.6,Bachelor,0,0,0,FALSE,0,71723,0,2022,Moderate,#N/A,web_scrape,DUPLICATE,0.854897
6938,Data Engineer,medium,Healthcare,Great BritaÃ¢â¬â¢in,Hybird,Mid,-13,Bachelor,1,1,1,0,-1,96115,8,2026,High,8,api_pull,,0.848158
10225,Data Scientist,Enterprise,e-commerce,INDIA,Onsite,N/A,14,Bachelor,Yes,TRUE,0,0,unknown,88210,12,2020,Not Available,9,,needs review,0.242028
2141,Data Engineer,Startup,education,Canada,Hybrid.,Jr,13,phd,0,0,1,0,--,NA,5,2020,Medium,1,manual_entry,,0.169601
4956,Business  Analyst,med,Education,unknown,Remote,Entry,8,Bachelor,1,1,1,1,0,82624,8,2023,n/a,9,api_pull,,0.897836
5695,M.L. Engineer,Not Available,Finance,Great Britain,Fully Remote,Entry,14,Masters,0,0,2,1,unknown,123211,8,2023,High Priority,-7,duplicate?,TODO,0.990696
3692,Data Scientist,med,E-commerce,na,onsite,#N/A,-6,PhD,1,1,0,0,1,58377,6,2022,URGENT,8,web_scrape,#REF!,0.365016
1552,Data Analyst,MNC,Ecommerce,UK,Onsite,?,10,B.S.,0,1,1,0,1,121.2k,5,2024,Medium,?,web_scrape,???,0.71399
?,AI Engineer,STARTUP,Education,aussie,Hybrid,Entry,9,Batchelor,FALSE,0,0,1,0,107496,4,2022,moderate,4,manual_entry,TODO,0.90834
150,Data Engineer,med,Healthcare,âU.S.,UNKNOWN,Mid,13,Batchelor,2,FALSE,0,1,1,102052,7,2026,High,7,manual_entry,#REF!,0.466939
JOB-4381,Data Scientist,Not Available,Education,Canada,Hybrid,Mid,999,PhD,NA,1,1,0,0,91923,6,2024,Medium,3,manual_entry,DUPLICATE,0.291168
unknown,Business Analyst,enterprise,unknown,India,Hybrid,sr,None,Master,2,1,1,None,FALSE,133043,3,2026,High,2,duplicate?,TODO,0.100481
9763,Data  Engineer,Medium,FinÃÂ©ance,Germany,Remote,Senior,NA,PhD,1,1,1,0,No,118181,12,nan,Medium,0,UNKNOWN,???,0.481671
4408,Data Engineer,Startup,tech,India,remote,Not Available,1,phd,0,#N/A,TRUE,0,0,--,11,2021,LOW,5,duplicate?,,0.561566
5869,DataAnalyst,Startup,E-commerce,Australia,not available,mid level,0,Phd.,1,0,1,0,NA,96211,4,2026,not urgent,6,UNKNOWN,???,0.885582
5936,unknown,StartUp,IT,Germany,Hybrid,entry,3,Bachelor,1,0,1,1,0,81990,4,2025,HIGH,9,UNKNOWN,,0.407638
Not Available,Business Analyst,startup,-,u.k,Hybrd,Senior,-5,PhD,0,0,1,0,0,118484,0,2021,High,9,UNKNOWN,#REF!,0.607571
882,Data Analyst,Medium,Healthcare,Canada,On Site,Mid,9,Master,Yes,0,1,1,--,109090,8,2026,High Priority,8,web_scrape,???,0.036892
ID_7848,DATA ENGINEER,Medium,Education,USA,Onsite,Mid,3,Bachelors,0,Yes,0,1,0,"$91,884",11,2022,not urgent,3,web_scrape,???,0.88335
3813,AI Engineer,StartUp,Healthcare,australia,Hybrid,Entry Level,14,Bachelor,1,0,1,0,-1,101438,11,2025,high,7,,TODO,0.266216
1586,data_analyst,unknown,Retail,USA,wfh,Entry,14,Batchelor,1,0,,1,0,"$69,161",10,2025,HIGH,8,api_pull,,0.707849
7503,DataAnalyst,MNC,retail,Singapor,Remote,Senior,12,Ph.D,n/a,1,1,0,0,132419,2,2022,Moderate,1,api_pull,needs review,0.047425
5767,data analyst,Medium,Retial,UK,Remote,snr,7,Bachelors,?,1,NONE,0,FALSE,119848,6,,Low,4,duplicate?,DUPLICATE,0.518265
8538,Dat Scientist,not available,Education,Canada,office,Mid-Level,0,Maters,0,Yes,0,0,#N/A,97967,6,2020,HIGH,9,web_scrape,,0.283273
9210,Data Engineer,ENTERPRISE,Education,uk,Hybrid,Senior,6,Bachelors,Yes,1,1,1,Not Available,131634,0,2021,High,4,UNKNOWN,DUPLICATE,0.403486
1719,Data Scientist,UNKNOWN,Healthcare,Deutschland,Remote.,Senior,unknown,PhD,1,na,1,n/a,1,nan,7,2020,High,6,duplicate?,needs review,0.706615
3978,Data Scientist,Startup,Retail,UK,WFH,Mid,999,PhD,No,NA,Yes,0,0,88086,5,2023,Medium,4,UNKNOWN,DUPLICATE,0.324793
7778,Business Analyst,med,Education,singapore,REMOTE,Senior,13,master,1,0,0,1,1,122553,1,2020,High,8,web_scrape,,0.17904
,machine learning Engineer,Medium,Technology,U.K.,?,Jr,7,PhD,None,0,NULL,1,UNKNOWN,123015,2,nan,High Priority,9,UNKNOWN,,0.134566
3696,n/a,Start-up,Finance,USA,Work From Home,Senior,13,M.S.,1,-,1,1,1,143697,1,2021,high,8,UNKNOWN,DUPLICATE,0.609734
7388,data scientist,Startup,Healthcare,USA,Onsite,Senior,12,Master,1,1,1,1,0,131563,2,2022,High,6,,needs review,0.90005
3794,Data Analyst,med,Fnance,India,Hybrid,intermediate,10,BACHELOR,1,1,NA,1,Yes,101477,0,2024,Medium,2,UNKNOWN,,0.969082
4521,Data Engineer,MNC,Retail,Singapore,Remote,Entry,6.3,ph.d.,None,0,0,0,0,"$74,839",6,2021,LOW,3,UNKNOWN,needs review,0.494216
2689,Data Scientist,Enteprise,Health,Canda,Hybird,mid level,11,Master,2,1,1,1,1,116.5k,Apr,2025,Urgent,9,duplicate?,,0.64362
,Data Engneer,Startup,Education,U.K.,Hybrid,None,7,Master,-1,1,0,1,0,63183,Aug,2022,Low,4,,TODO,0.408273
552,machine learning Engineer,Medium,Retail,Singapore,Onsite,snr,9,Bachelor,0,NaN,1,0,1,166014,7,2023,URGENT,9,manual_entry,,0.306786
unknown,Bizz Analyst,startup,null,USA,Remote.,NaN,14,master,1,0,0,0,0,78185,10,2026,urgent,7,api_pull,,0.228414
,Machine Learning Engineer,start-up,unknown,SG,Hybrid,entry,7,M.S.,0,0,0,1,1,114662,11,2020,Low,3,,TODO,0.119666
6350,Data Engineer,Enterprize,Healthcare,Germany,Work From Home,Entry,-14,NA,1,Not Available,0,1,0,61.5k,11,2025,High,9,UNKNOWN,,0.889665
2718,ML Eng.,Startup,TECHNOLOGY,India,ONSITE,junior,12,Bachelor,1,0,0,0,0,90678000,,2022,Medium,5,web_scrape,,0.129511
1492,AI Engineer,mnc,technology,U.S.A,onsite,Sr.,14,BACHELOR,0,1,1,0,0,171216,1,2026,medium,2,duplicate?,,0.075977
ID_1472,AI EnÃ¢â¬â¢gineer,MNC,Retl,Australia,WFH,Senior,0,Bachelors,No,0,1,1,NONE,203450,4,2026,HIGH,2,duplicate?,,0.725811
6721,Bussiness Analyst,Start-up,Retail,USA,office,SENIOR,0,Master,1,0,1,0,0,112375,5,unknown,Low,5,UNKNOWN,needs review,0.836329
JOB-2597,Data Analst,STARTUP,Finance,Britain,Onsite,mid level,?,PhD,TRUE,0,0,0,1,87816,0,2024,Low,3,web_scrape,needs review,0.454266
5830,AI Engineer,med,UNKNOWN,Canada,HYBRID,mid,6,bachelor,0,1,1,1,1,155472,1,2020,Urgent,NULL,,TODO,0.349987
1437,Data Scientist,Enterprize,HÂ EALTHCARE,SG,Hybrid,snr,3,PhD,--,1,0,1,0,119083,12,2020,High,8,duplicate?,needs review,0.766697
?,Data Scientist,M.N.C.,E-commerce,canada,hybrid work,Senior,2,Master,n/a,0,0,0,0,123450,5,2026,LOW,3,api_pull,TODO,0.743776
6,Machine Learning Engineer,nan,Technology,Australia,in-office,Not Available,Not Available,Maters,1,0,1,1,-1,165878,5,2021,urgent,2,duplicate?,???,0.285843
3498,data analyst,Enterprise,Retail,Singpore,Work From Home,Mid-Level,NaN,Maters,TRUE,1,0,0,1,84677,1,2024,medium,3,duplicate?,needs review,0.519972
,Business Analyst,MNC,E-commerce,USA,Hybrid,Entry,5,Master,1,2,1,N/A,Yes,95387,12,2026,High,7,api_pull,DUPLICATE,0.562353
6745,Machine Learning Engineer,Medium,Fnance,aussie,Not Available,Entry,14,Phd.,1,1,1,1,1,133642,11,2025,High,8,manual_entry,#REF!,0.516174
8114,Data Scientist,MNC,Retl,Deutschland,Hybrid,Senior,2,UNKNOWN,0,0,1,1,0,145681,1,2022,High,8,duplicate?,needs review,0.418924
