JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings,Total_Skills,advanced_skill_score,ai_specialist,data_professional,exp_per_skill,experience_intensity,high_salary_job,salary_per_skill,salary_growth_potential,skill_demand_score,industry_hiring_density,country_demand_score,is_remote,is_hybrid,hiring_quarter,remote_premium_salary,peak_hiring_season,ml_cloud_combination,python_sql_combination,salary_percentile,salary_zscore,industry_salary,country_salary,competition_ratio,experience_squared,industry_salary_rank,skill_intersection_power,hiring_momentum,market_expansion_score,job_title_popularity,industry_frequency,salary_gap,premium_candidate,ai_seniority_score,cloud_ai_engineer_score
Data Analyst,Start-up,Education,India,Remote,Junior,6.0,Master's,1,1,0,0,0,61004.0,9,2020,Low,3,2,3,0,1,3.0,18.0,False,30502.0,18.0,4.319148936170213,6840,4.45144157814871,1,0,Q3,0.5257554887222322,1,0,1,0.023341645885286783,-1.5754297723336552,116356.81743958197,115117.87329286798,1.0,36.0,0.023514043109079032,64.0,4.564450474898236,6289,1626,1531,-42771.099015990156,0,0.0,0
Machine Learning Engineer,Large,Healthcare,United State America,Remote,Junior,7.0,Unknown,0,0,1,1,0,136688.0,10,2023,Low,8,2,7,1,0,3.5,49.0,True,68344.0,49.0,4.4863813229571985,6860,4.539167254763585,1,0,Q4,1.1780287561875364,1,0,0,0.7550124688279302,0.5694045322699831,115724.92537072857,116964.06474947071,2.6666666666666665,49.0,0.7653127014829143,128.0,4.494055482166447,6137,1682,1551,-2892.978448275855,0,7.0,2
Machine Learning Engineer,Large,Education,Germany,Onsite,Mid-level,1.0,Ph.D,1,1,1,0,0,153980.0,11,2020,Low,5,3,6,0,1,0.3333333333333333,6.0,True,51326.666666666664,6.0,4.462962962962963,6840,4.497611464968153,0,0,Q4,1.316650934551442,0,0,1,0.8606483790523691,1.0594483301031594,116356.81743958197,115893.9773089172,1.25,1.0,0.8719790986283474,3.0,4.502029769959405,6289,1682,1531,14399.021551724145,0,0.0,1
Data Engineer,Large,Healthcare,United Kingdom,Onsite,Junior,3.0,Master's,0,1,1,1,1,111227.0,8,2021,Low,7,4,11,1,0,0.75,33.0,False,27806.75,33.0,4.6755555555555555,6860,4.488077496274218,0,0,Q3,0.95107892906451,0,1,0,0.4344139650872818,-0.15214330121547268,115724.92537072857,115792.73994038749,1.4,9.0,0.4584139264990329,64.0,4.438775510204081,6535,1623,1551,6779.275723967963,0,3.0,3
Data Engineer,Start-up,Healthcare,Unknown,Onsite,Senior,10.3,Bachelor's,1,1,0,0,0,101239.0,6,2022,Low,2,2,3,0,1,5.15,30.900000000000002,False,50619.5,30.900000000000002,4.319148936170213,6860,4.6797202797202795,0,0,Q2,0.8656736197106991,0,0,1,0.3394513715710723,-0.43519658902242186,115724.92537072857,116538.71678321678,0.6666666666666666,106.09000000000002,0.3694390715667311,1260.691879265195,4.5,6596,1623,1551,-3208.724276032037,0,0.0,0
Data Analyst,Start-up,E-commerce,Australia,Remote,Mid-level,9.0,Master's,0,1,1,0,1,93594.0,6,2020,Low,8,3,7,0,0,3.0,63.0,False,31198.0,63.0,4.439807383627608,7032,4.557251908396947,1,0,Q2,0.8066284048827717,0,1,0,0.27062344139650873,-0.6518508126191506,115678.97271857051,117294.55629770992,2.0,81.0,0.2750478621569879,19683.0,4.5,6289,1626,1567,-10181.099015990156,0,0.0,2
Data Engineer,Large,IT,India,Hybrid,Junior,14.0,Bachelor's,1,0,1,0,0,68049.0,8,2021,Medium,4,2,5,0,0,7.0,70.0,False,34024.5,70.0,3.948,7466,4.45144157814871,0,1,Q3,0.5844508072861628,0,0,0,0.08204488778054862,-1.3757791503272518,117607.79422718807,115117.87329286798,1.3333333333333333,196.0,0.08224705152079453,16384.0,4.438775510204081,6535,1623,1611,-36398.72427603204,0,0.0,1
Data Engineer,Medium,Healthcare,Germany,Remote,Senior,5.0,Bachelor's,1,0,0,1,0,110061.0,2,2023,Low,2,2,6,0,0,2.5,30.0,False,55030.5,30.0,4.8,6860,4.497611464968153,1,0,Q1,0.9485472238583961,1,0,0,0.42134663341645884,-0.1851869669726716,115724.92537072857,115893.9773089172,0.6666666666666666,25.0,0.44745325596389424,32.0,4.623015873015873,6137,1623,1551,5613.275723967963,0,0.0,1
Machine Learning Engineer,Large,Education,Canada,Onsite,Mid-level,5.0,Bachelor's,0,0,1,1,0,126960.0,10,2023,Low,8,2,7,1,0,2.5,35.0,False,63480.0,35.0,4.4863813229571985,6840,4.452471482889734,0,0,Q4,1.085608537801345,1,0,0,0.6692269326683292,0.2937194718188416,116356.81743958197,118149.7422053232,2.6666666666666665,25.0,0.6727629000653168,32.0,4.494055482166447,6137,1682,1531,-12620.978448275855,0,5.0,2
Machine Learning Engineer,Unknown,E-commerce,India,Remote,Junior,7.0,Bachelor's,0,1,1,1,1,113873.0,3,2023,Low,9,4,11,1,0,1.75,77.0,False,28468.25,77.0,4.6755555555555555,7032,4.45144157814871,1,0,Q1,0.9814004781205617,1,1,0,0.5000498753117207,-0.07715741820213792,115678.97271857051,115117.87329286798,1.8,49.0,0.52297383535418,16384.0,4.622950819672131,6137,1682,1567,-25707.978448275855,0,7.0,3
Machine Learning Engineer,Large,Finance,Canada,Hybrid,Unknown,9.0,Bachelor's,0,0,0,1,1,163499.0,4,2023,Low,6,2,7,0,0,4.5,63.0,True,81749.5,63.0,4.664,7170,4.452471482889734,0,1,Q2,1.4042399232976288,0,0,0,0.9032418952618454,1.329210469333671,116283.64576802508,118149.7422053232,2.0,81.0,0.8978056426332288,512.0,4.353086419753087,6137,1682,1595,23918.021551724145,1,0.0,2
Data Analyst,Medium,Healthcare,Canada,Remote,Senior,7.0,Ph.D,1,0,0,0,1,95913.0,4,2021,Low,8,2,5,0,0,3.5,35.0,False,47956.5,35.0,4.409836065573771,6860,4.452471482889734,1,0,Q2,0.8266144218381656,0,0,0,0.2911720698254364,-0.5861318924725432,115724.92537072857,118149.7422053232,2.6666666666666665,49.0,0.3191489361702128,128.0,4.353086419753087,6535,1626,1551,-7862.099015990156,0,0.0,1
Data Analyst,Large,Healthcare,Australia,Remote,Junior,2.0,Ph.D,0,1,1,0,1,99058.0,8,2022,Low,8,3,7,0,0,0.6666666666666666,14.0,False,33019.333333333336,14.0,4.439807383627608,6860,4.557251908396947,1,0,Q3,0.8537192184421821,0,1,0,0.31800498753117207,-0.49700468080325444,115724.92537072857,117294.55629770992,2.0,4.0,0.344294003868472,9.0,4.438775510204081,6596,1626,1551,-4717.099015990156,0,0.0,2
Data Scientist,Start-up,Finance,United State America,Remote,Senior,7.0,Bachelor's,1,0,0,0,0,111341.0,9,2024,High,7,1,2,0,0,7.0,14.0,False,111341.0,14.0,4.204878048780488,7170,4.539167254763585,1,0,Q3,0.9595787468005713,1,0,0,0.43610972568578554,-0.14891261691331087,116283.64576802508,116964.06474947071,3.5,49.0,0.4507836990595611,1.0,4.564450474898236,6725,1661,1595,6243.660596026486,0,0.0,0
AI Engineer,Medium,Unknown,United Kingdom,Hybrid,Senior,6.0,Ph.D,0,1,1,0,0,61004.0,8,2025,High,1,2,4,0,0,3.0,24.0,False,30502.0,24.0,4.695652173913044,3142,4.488077496274218,0,1,Q3,0.5239435854705444,0,0,0,0.023341645885286783,-1.5754297723336552,118605.81360946746,115792.73994038749,0.3333333333333333,36.0,0.019970414201183433,64.0,4.438775510204081,6397,1679,676,-78209.73243001787,0,0.0,1
AI Engineer,Unknown,E-commerce,Australia,Onsite,Fresher,14.0,Bachelor's,0,1,1,0,0,122584.0,3,2023,High,9,2,4,0,0,7.0,56.0,False,61292.0,56.0,4.695652173913044,7032,4.557251908396947,0,0,Q1,1.0481902725097674,1,0,0,0.6254364089775561,0.16970653755340215,115678.97271857051,117294.55629770992,3.0,196.0,0.6426292278238672,16384.0,4.622950819672131,6137,1679,1567,-16629.732430017873,0,0.0,1
Data Analyst,Unknown,Healthcare,Canada,Remote,Senior,4.3,Master's,0,1,0,0,1,121631.0,12,2020,High,3,2,4,0,0,2.15,17.2,False,60815.5,17.2,4.510964912280702,6860,4.452471482889734,1,0,Q4,1.0482618492029019,0,0,0,0.6174563591022444,0.14269915036076872,115724.92537072857,118149.7422053232,1.0,18.49,0.624113475177305,19.698310613518657,4.735294117647059,6289,1626,1551,17855.900984009844,0,0.0,1
Machine Learning Engineer,Start-up,Finance,Australia,Onsite,Senior,7.0,Unknown,0,1,0,0,1,154458.0,8,2025,High,1,2,4,0,0,3.5,28.0,True,77229.0,28.0,4.510964912280702,7170,4.557251908396947,0,0,Q3,1.3207382130727798,0,0,0,0.8633416458852868,1.072994532703452,116283.64576802508,117294.55629770992,0.3333333333333333,49.0,0.8570532915360501,128.0,4.438775510204081,6397,1682,1595,14877.021551724145,0,0.0,1
Business Analyst,Start-up,Finance,United State America,Onsite,Junior,2.0,Ph.D,0,1,1,1,1,92255.0,1,2026,High,9,4,11,1,0,0.5,22.0,False,23063.75,22.0,4.6755555555555555,7170,4.539167254763585,0,0,Q1,0.7888533054100746,1,1,0,0.2576558603491272,-0.6897971835015599,116283.64576802508,116964.06474947071,1.8,4.0,0.264576802507837,16.0,4.498521584861029,6540,1714,1595,-14474.593348891489,0,2.0,3
Data Analyst,Start-up,Education,India,Onsite,Junior,9.0,Master's,0,1,1,1,1,113873.0,6,2026,High,5,4,11,1,0,2.25,99.0,False,28468.25,99.0,4.6755555555555555,6840,4.45144157814871,0,0,Q2,0.9737043243939236,0,1,0,0.5000498753117207,-0.07715741820213792,116356.81743958197,115117.87329286798,1.0,81.0,0.4879163945133899,262144.0,4.5,6540,1626,1531,10097.900984009844,0,9.0,3
Data Engineer,Medium,Finance,Singapore,Onsite,Senior,6.0,Master's,0,0,0,1,1,128023.0,12,2020,High,2,2,7,0,0,3.0,42.0,False,64011.5,42.0,4.664,7170,4.4948224852071,0,0,Q4,1.0946980295757842,0,0,0,0.681496259351621,0.3238441859697014,116283.64576802508,116940.13387573964,0.6666666666666666,36.0,0.6865203761755486,64.0,4.735294117647059,6289,1623,1595,23575.275723967963,0,0.0,2
Data Scientist,Large,Healthcare,United State America,Unknown,Mid-level,5.0,Bachelor's,0,1,0,1,0,86276.0,5,2022,High,1,2,5,0,0,2.5,25.0,False,43138.0,25.0,4.446215139442231,6860,4.539167254763585,0,0,Q2,0.7292837067848352,0,0,0,0.20129675810473815,-0.8592380733491519,115724.92537072857,116964.06474947071,0.3333333333333333,25.0,0.218568665377176,32.0,4.478201634877384,6596,1661,1551,-18821.339403973514,0,0.0,1
Data Engineer,Large,Education,Singapore,Onsite,Mid-level,7.0,Bachelor's,0,0,0,0,1,75700.0,5,2020,High,2,1,3,0,0,7.0,21.0,False,75700.0,21.0,4.300261096605744,6840,4.4948224852071,0,0,Q2,0.6472949457432404,0,0,0,0.12379052369077306,-1.1589548907146199,116356.81743958197,116940.13387573964,1.0,49.0,0.11757021554539517,1.0,4.478201634877384,6289,1623,1531,-28747.724276032037,0,0.0,1
Data Engineer,Large,E-commerce,United State America,Remote,Mid-level,3.0,Ph.D,1,0,1,1,0,87303.0,6,2020,High,8,3,9,1,0,1.0,27.0,False,29101.0,27.0,4.555,7032,4.539167254763585,1,0,Q2,0.7524101932974401,0,0,0,0.2115211970074813,-0.8301335752937118,115678.97271857051,116964.06474947071,2.0,9.0,0.21474154435226547,27.0,4.5,6289,1623,1567,-17144.724276032037,0,3.0,2
Data Analyst,Unknown,Education,Germany,Hybrid,Mid-level,13.0,Bachelor's,0,0,1,1,1,123845.0,4,2023,High,8,3,10,1,0,4.333333333333333,130.0,False,41281.666666666664,130.0,4.877611940298507,6840,4.497611464968153,0,1,Q2,1.063664568595495,0,1,0,0.6375561097256858,0.20544244022906924,116356.81743958197,115893.9773089172,2.0,169.0,0.6374918354016982,1594323.0,4.353086419753087,6137,1626,1531,20069.900984009844,0,13.0,3
Data Engineer,Large,Healthcare,Canada,Hybrid,Mid-level,4.4,Bachelor's,0,1,1,0,0,107093.0,11,2025,High,7,2,4,0,0,2.2,17.6,False,53546.5,17.6,4.695652173913044,6860,4.452471482889734,0,1,Q4,0.9197870696806278,0,0,0,0.3975062344139651,-0.2692981161728143,115724.92537072857,118149.7422053232,2.3333333333333335,19.360000000000003,0.4268214055448098,21.112126572366314,4.502029769959405,6397,1623,1551,2645.275723967963,0,0.0,1
AI Engineer,Start-up,Finance,Canada,Remote,Unknown,8.0,Master's,0,1,0,0,1,130469.0,12,2021,High,5,2,4,0,0,4.0,32.0,False,65234.5,32.0,4.510964912280702,7170,4.452471482889734,1,0,Q4,1.1244310677677023,0,0,0,0.7067331670822943,0.393162201786261,116283.64576802508,118149.7422053232,1.6666666666666667,64.0,0.7072100313479623,256.0,4.735294117647059,6535,1679,1595,-8744.732430017873,0,0.0,1
Data Scientist,Medium,Finance,Australia,Remote,Mid-level,11.0,Ph.D,1,1,0,0,0,61004.0,11,2021,High,1,2,3,0,1,5.5,33.0,False,30502.0,33.0,4.319148936170213,7170,4.557251908396947,1,0,Q4,0.5257554887222322,0,0,1,0.023341645885286783,-1.5754297723336552,116283.64576802508,117294.55629770992,0.3333333333333333,121.0,0.02413793103448276,2048.0,4.502029769959405,6535,1661,1595,-44093.339403973514,0,0.0,0
Data Engineer,Large,Retail,Singapore,Hybrid,Unknown,11.0,Master's,1,1,1,1,1,110869.0,10,2025,High,6,5,13,1,1,2.2,143.0,False,22173.8,143.0,4.527536231884058,6709,4.4948224852071,0,1,Q4,0.9522179099326895,1,1,1,0.4293266832917706,-0.16228878349770012,117037.78714859438,116940.13387573964,1.0,121.0,0.41566265060240964,48828125.0,4.494055482166447,6397,1623,1494,6421.275723967963,0,11.0,3
Data Analyst,Start-up,Retail,United State America,Remote,Unknown,5.0,Master's,0,1,0,0,1,84698.0,8,2024,Low,3,2,4,0,0,2.5,20.0,False,42349.0,20.0,4.510964912280702,6709,4.539167254763585,1,0,Q3,0.7299593204346538,0,0,0,0.18673316708229426,-0.9039575455317076,117037.78714859438,116964.06474947071,1.0,25.0,0.18340026773761714,32.0,4.438775510204081,6725,1626,1494,-19077.099015990156,0,0.0,1
AI Engineer,Unknown,E-commerce,India,Hybrid,Mid-level,12.0,Bachelor's,0,0,1,1,1,152500.0,8,2023,Low,8,3,10,1,0,4.0,120.0,True,50833.333333333336,120.0,4.877611940298507,7032,4.45144157814871,0,1,Q3,1.3097730769172191,0,1,0,0.8528678304239401,1.0175061128470235,115678.97271857051,115117.87329286798,2.0,144.0,0.8647096362476069,531441.0,4.438775510204081,6137,1679,1567,13286.267569982127,0,12.0,3
AI Engineer,Large,Unknown,Singapore,Hybrid,Senior,9.0,Ph.D,0,1,1,1,1,166808.0,12,2023,Low,7,4,11,1,0,2.25,99.0,True,41702.0,99.0,4.6755555555555555,3142,4.4948224852071,0,1,Q4,1.432659851897754,0,1,0,0.9148129675810474,1.4229853321043153,118605.81360946746,116940.13387573964,1.4,81.0,0.9127218934911243,262144.0,4.735294117647059,6137,1679,676,27594.267569982127,1,9.0,3
Data Scientist,Large,IT,India,Onsite,Senior,11.8,Bachelor's,0,0,1,0,1,113873.0,4,2020,Low,1,2,6,0,0,5.9,70.80000000000001,False,56936.5,70.80000000000001,4.420454545454546,7466,4.45144157814871,0,0,Q2,0.9737043243939236,0,1,0,0.5000498753117207,-0.07715741820213792,117607.79422718807,115117.87329286798,0.3333333333333333,139.24,0.4900682805710739,3565.7751072609262,4.353086419753087,6289,1661,1611,8775.660596026486,0,0.0,2
Data Engineer,Start-up,Finance,India,Hybrid,Junior,7.0,Unknown,1,1,0,1,1,74936.0,12,2026,Low,8,4,10,0,1,1.75,70.0,False,18734.0,70.0,4.544802867383512,7170,4.45144157814871,0,1,Q4,0.643601018307336,0,0,1,0.11765586034912719,-1.1806061434063009,116283.64576802508,115117.87329286798,1.6,49.0,0.12413793103448276,16384.0,4.735294117647059,6540,1623,1595,-29511.724276032037,0,0.0,2
Business Analyst,Large,IT,Singapore,Remote,Senior,5.7,Bachelor's,1,0,0,0,0,118188.0,12,2025,Low,6,1,2,0,0,5.7,11.4,False,118188.0,11.4,4.204878048780488,7466,4.4948224852071,1,0,Q4,1.0185887761639103,0,0,0,0.58428927680798,0.04512681656828515,117607.79422718807,116940.13387573964,3.0,32.49,0.5813159528243327,1.0,4.735294117647059,6397,1714,1611,11458.406651108511,0,0.0,0
Machine Learning Engineer,Unknown,Finance,Singapore,Onsite,Senior,5.0,Master's,0,0,1,1,1,179885.0,11,2025,Low,1,3,10,1,0,1.6666666666666667,50.0,True,59961.666666666664,50.0,4.877611940298507,7170,4.4948224852071,0,0,Q4,1.5381591983490464,0,1,0,0.9466334164588529,1.793578828765456,116283.64576802508,116940.13387573964,0.25,25.0,0.9391849529780564,243.0,4.502029769959405,6397,1682,1595,40304.021551724145,1,5.0,3
Data Analyst,Start-up,E-commerce,United State America,Remote,Senior,7.0,Ph.D,0,0,1,1,0,130977.0,11,2025,Low,3,2,7,1,0,3.5,49.0,False,65488.5,49.0,4.4863813229571985,7032,4.539167254763585,1,0,Q4,1.128809203435378,0,0,0,0.7100249376558604,0.4075585844660698,115678.97271857051,116964.06474947071,1.0,49.0,0.7192086790044672,128.0,4.502029769959405,6397,1626,1567,27201.900984009844,0,7.0,2
Business Analyst,Medium,Healthcare,Canada,Onsite,Unknown,6.0,Unknown,1,0,0,1,1,76861.0,11,2025,High,0,3,9,0,0,2.0,54.0,False,25620.333333333332,54.0,4.608465608465608,6860,4.452471482889734,0,0,Q4,0.657222415122473,0,0,0,0.1345635910224439,-1.1260529216373405,115724.92537072857,118149.7422053232,0.0,36.0,0.1470019342359768,729.0,4.502029769959405,6397,1714,1551,-29868.59334889149,0,0.0,2
Data Engineer,Start-up,Finance,United Kingdom,Remote,Unknown,14.0,Bachelor's,1,0,1,0,1,100419.0,11,2024,Medium,1,3,8,0,0,4.666666666666667,112.0,False,33473.0,112.0,4.464912280701754,7170,4.488077496274218,1,0,Q4,0.8654488299455418,0,1,0,0.33047381546134663,-0.4584348445291998,116283.64576802508,115792.73994038749,0.25,196.0,0.33981191222570534,4782969.0,4.502029769959405,6725,1623,1595,-4028.724276032037,0,0.0,2
Data Scientist,Large,IT,United Kingdom,Remote,Unknown,4.0,Bachelor's,1,1,1,0,1,113873.0,6,2024,Medium,0,4,9,0,1,1.0,36.0,False,28468.25,36.0,4.685344827586207,7466,4.488077496274218,1,0,Q2,0.9814004781205617,0,1,1,0.5000498753117207,-0.07715741820213792,117607.79422718807,115792.73994038749,0.0,16.0,0.4900682805710739,256.0,4.5,6725,1661,1611,8775.660596026486,0,0.0,2
Data Scientist,Start-up,E-commerce,United Kingdom,Remote,Mid-level,7.0,Master's,1,1,0,1,1,116254.0,10,2021,Medium,2,4,10,0,1,1.75,70.0,False,29063.5,70.0,4.544802867383512,7032,4.488077496274218,1,0,Q4,1.0019208344684674,1,0,1,0.5621945137157107,-0.009681459224530196,115678.97271857051,115792.73994038749,0.4,49.0,0.5845564773452457,16384.0,4.494055482166447,6535,1661,1567,11156.660596026486,0,0.0,2
AI Engineer,Medium,Finance,Singapore,Onsite,Mid-level,2.0,Unknown,0,1,0,0,1,122670.0,8,2020,Medium,5,2,4,0,0,1.0,8.0,False,61335.0,8.0,4.510964912280702,7170,4.4948224852071,0,0,Q3,1.0489256406119327,0,0,0,0.6268329177057357,0.17214372044801543,116283.64576802508,116940.13387573964,1.6666666666666667,4.0,0.638871473354232,4.0,4.438775510204081,6289,1679,1595,-16543.732430017873,0,0.0,1
Machine Learning Engineer,Large,Healthcare,Canada,Hybrid,Mid-level,6.0,Bachelor's,0,1,0,0,1,141299.0,11,2021,Low,2,2,4,0,0,3.0,24.0,True,70649.5,24.0,4.510964912280702,6860,4.452471482889734,0,1,Q4,1.2135713180021386,0,0,0,0.7900249376558603,0.7000772104916334,115724.92537072857,118149.7422053232,0.6666666666666666,36.0,0.8007736943907157,64.0,4.502029769959405,6535,1682,1551,1718.021551724145,0,0.0,1
Machine Learning Engineer,Large,E-commerce,United State America,Unknown,Senior,8.0,Master's,1,0,1,0,1,162632.0,12,2021,Low,4,3,8,0,0,2.6666666666666665,64.0,True,54210.666666666664,64.0,4.464912280701754,7032,4.539167254763585,0,0,Q4,1.3747144953617614,0,1,0,0.8997506234413966,1.3046402650356508,115678.97271857051,116964.06474947071,1.0,64.0,0.9061901723037652,6561.0,4.735294117647059,6535,1682,1567,23051.021551724145,0,0.0,2
Business Analyst,Large,Finance,United Kingdom,Hybrid,Unknown,7.0,Master's,0,0,1,0,0,85188.0,2,2026,Low,7,1,3,0,0,7.0,21.0,False,85188.0,21.0,4.301075268817204,7170,4.488077496274218,0,1,Q1,0.7316521237798299,1,0,0,0.18992518703241895,-0.8900712708996086,116283.64576802508,115792.73994038749,3.5,49.0,0.1974921630094044,1.0,4.623015873015873,6540,1714,1595,-21541.59334889149,0,0.0,1
Data Engineer,Medium,Healthcare,United Kingdom,Remote,Junior,13.0,Master's,0,0,1,1,1,61004.0,8,2026,Low,6,3,10,1,0,4.333333333333333,130.0,False,20334.666666666668,130.0,4.877611940298507,6860,4.488077496274218,1,0,Q3,0.5257554887222322,0,1,0,0.023341645885286783,-1.5754297723336552,115724.92537072857,115792.73994038749,1.5,169.0,0.02611218568665377,1594323.0,4.438775510204081,6540,1623,1551,-43443.72427603204,0,13.0,3
Machine Learning Engineer,Start-up,Education,Germany,Remote,Mid-level,8.0,Master's,0,1,1,0,1,61004.0,9,2026,Low,4,3,7,0,0,2.6666666666666665,56.0,False,20334.666666666668,56.0,4.439807383627608,6840,4.497611464968153,1,0,Q3,0.5257554887222322,1,1,0,0.023341645885286783,-1.5754297723336552,116356.81743958197,115893.9773089172,1.0,64.0,0.023514043109079032,6561.0,4.564450474898236,6540,1682,1531,-78576.97844827586,0,0.0,2
Business Analyst,Start-up,Healthcare,Germany,Remote,Mid-level,10.0,Ph.D,1,0,0,1,1,88824.0,3,2023,Low,0,3,9,0,0,3.3333333333333335,90.0,False,29608.0,90.0,4.608465608465608,6860,4.497611464968153,1,0,Q1,0.7655187451685718,1,0,0,0.22553615960099752,-0.7870294452622371,115724.92537072857,115893.9773089172,0.0,100.0,0.24500322372662797,59049.0,4.622950819672131,6137,1714,1551,-17905.59334889149,0,0.0,2
Business Analyst,Start-up,Unknown,United State America,Remote,Mid-level,0.0,Master's,0,1,1,0,0,91945.0,2,2020,Low,8,2,4,0,0,0.0,0.0,False,45972.5,0.0,4.695652173913044,3142,4.539167254763585,1,0,Q1,0.7924167007174224,1,0,0,0.2534663341645885,-0.6985823776565614,118605.81360946746,116964.06474947071,2.6666666666666665,0.0,0.24260355029585798,1.0,4.623015873015873,6289,1714,676,-14784.593348891489,0,0.0,1
Machine Learning Engineer,Large,E-commerce,United State America,Unknown,Senior,3.0,Bachelor's,0,1,1,1,0,143726.0,12,2022,Low,8,3,8,1,0,1.0,24.0,True,47908.666666666664,24.0,4.715404699738904,7032,4.539167254763585,0,0,Q4,1.2149036816885024,0,0,0,0.8078802992518703,0.7688567789244994,115678.97271857051,116964.06474947071,2.0,9.0,0.8123803446075303,27.0,4.735294117647059,6596,1682,1567,4145.021551724145,0,3.0,2
Machine Learning Engineer,Start-up,Education,Germany,Hybrid,Senior,6.0,Bachelor's,0,1,1,1,1,176718.0,5,2026,Low,3,4,11,1,0,1.5,66.0,True,44179.5,66.0,4.6755555555555555,6840,4.497611464968153,0,1,Q2,1.5177736302075877,0,1,0,0.9410473815461347,1.7038281517045222,116356.81743958197,115893.9773089172,0.6,36.0,0.9503592423252776,4096.0,4.478201634877384,6540,1682,1531,37137.021551724145,1,6.0,3
Business Analyst,Medium,Finance,Canada,Hybrid,Mid-level,6.0,Unknown,0,1,1,1,1,212076.75,2,2022,Low,7,4,11,1,0,1.5,66.0,True,53019.1875,66.0,4.6755555555555555,7170,4.452471482889734,0,1,Q1,1.8214584746892055,1,1,0,0.9811970074812968,2.7058716479243823,116283.64576802508,118149.7422053232,1.4,36.0,0.9789968652037617,4096.0,4.623015873015873,6596,1714,1595,105347.15665110851,1,6.0,3
Data Analyst,Large,E-commerce,Germany,Onsite,Junior,12.0,Ph.D,1,1,0,1,1,113873.0,7,2025,Low,8,4,10,0,1,3.0,120.0,False,28468.25,120.0,4.544802867383512,7032,4.497611464968153,0,0,Q3,0.9737043243939236,0,0,1,0.5000498753117207,-0.07715741820213792,115678.97271857051,115893.9773089172,1.6,144.0,0.52297383535418,16777216.0,4.3356258596973865,6397,1626,1567,10097.900984009844,0,0.0,2
Data Engineer,Medium,Education,Australia,Remote,Mid-level,6.0,Bachelor's,0,0,1,1,1,111992.0,10,2020,Low,1,3,10,1,0,2.0,60.0,False,37330.666666666664,60.0,4.877611940298507,6840,4.557251908396947,1,0,Q4,0.9651893104219432,1,1,0,0.4429925187032419,-0.13046370918780786,116356.81743958197,117294.55629770992,0.25,36.0,0.43305029392553884,729.0,4.494055482166447,6289,1623,1531,7544.275723967963,0,6.0,3
Data Engineer,Start-up,Retail,Germany,Hybrid,Junior,14.0,Master's,0,0,0,0,1,61004.0,10,2024,Low,1,1,3,0,0,14.0,42.0,False,61004.0,42.0,4.300261096605744,6709,4.497611464968153,0,1,Q4,0.5239435854705444,1,0,0,0.023341645885286783,-1.5754297723336552,117037.78714859438,115893.9773089172,0.5,196.0,0.020749665327978582,1.0,4.494055482166447,6725,1623,1494,-43443.72427603204,0,0.0,1
